Timestamp,Posture
2022_08_05_18_40_19,1
2022_08_05_18_50_19,1
2022_08_05_19_00_19,1
2022_08_05_19_10_19,1
2022_08_05_19_20_19,4
2022_08_05_19_30_19,0
2022_08_05_19_40_19,0
2022_08_05_19_50_19,0
2022_08_05_20_00_19,0
2022_08_05_20_10_19,0
2022_08_05_20_20_19,0
2022_08_05_20_30_19,1
2022_08_05_20_40_19,0
2022_08_05_20_50_19,0
2022_08_05_21_00_19,0
2022_08_05_21_10_19,0
2022_08_05_21_20_19,0
2022_08_05_21_30_19,0
2022_08_05_21_40_19,0
2022_08_05_21_50_19,0
2022_08_05_22_00_19,0
2022_08_05_22_10_19,0
2022_08_05_22_20_19,0
2022_08_05_22_30_19,0
2022_08_05_22_40_19,0
2022_08_05_22_50_19,0
2022_08_05_23_00_19,0
2022_08_05_23_10_19,0
2022_08_05_23_20_19,0
2022_08_05_23_30_19,0
2022_08_05_23_40_19,0
2022_08_05_23_50_19,0
2022_08_06_00_00_20,0
2022_08_06_00_10_19,0
2022_08_06_00_20_19,4
2022_08_06_00_30_19,4
2022_08_06_00_40_19,4
2022_08_06_00_50_19,1
2022_08_06_01_00_19,1
2022_08_06_01_10_19,2
2022_08_06_01_20_19,3
2022_08_06_01_30_19,0
2022_08_06_01_40_19,0
2022_08_06_01_50_19,0
2022_08_06_02_00_19,0
2022_08_06_02_10_19,0
2022_08_06_02_20_19,0
2022_08_06_02_30_19,0
2022_08_06_02_40_19,0
2022_08_06_02_50_19,2
2022_08_06_03_00_19,4
2022_08_06_03_10_19,1
2022_08_06_03_20_19,1
2022_08_06_03_30_19,1
2022_08_06_03_40_19,1
2022_08_06_03_50_19,4
2022_08_06_04_00_19,4
2022_08_06_04_10_19,4
2022_08_06_04_20_19,4
2022_08_06_04_30_19,4
2022_08_06_04_40_19,5
2022_08_06_04_50_19,4
2022_08_06_05_00_19,4
2022_08_06_05_10_19,2
2022_08_06_05_20_19,4
2022_08_06_05_30_20,4
2022_08_06_05_40_19,4
2022_08_06_05_50_19,4
2022_08_06_06_00_19,4
2022_08_06_06_10_19,5
2022_08_06_06_20_19,4
2022_08_06_06_30_19,4
2022_08_06_06_40_19,4
2022_08_06_06_50_19,4
2022_08_06_07_00_19,5
2022_08_06_07_10_19,4
2022_08_06_07_20_19,4
2022_08_06_07_30_19,2
2022_08_06_07_40_19,4
2022_08_06_07_50_19,4
2022_08_06_08_00_19,4
2022_08_06_08_10_19,3
2022_08_06_08_20_19,3
2022_08_06_08_30_19,5
2022_08_06_08_40_19,3
2022_08_06_08_50_19,3
2022_08_06_09_00_19,4
2022_08_06_09_10_19,2
2022_08_06_09_20_19,4
2022_08_06_09_30_19,5
2022_08_06_09_40_19,3
2022_08_06_09_50_19,3
2022_08_06_10_00_19,3
2022_08_06_10_10_19,5
2022_08_06_10_20_19,4
2022_08_06_10_30_19,5
2022_08_06_10_40_19,5
2022_08_06_10_50_19,5
2022_08_06_11_00_19,5
2022_08_06_11_10_19,5
2022_08_06_11_20_19,5
2022_08_06_11_30_19,3
2022_08_06_11_40_19,3
2022_08_06_11_50_19,3
2022_08_06_12_00_19,5
2022_08_06_12_10_19,4
2022_08_06_12_20_19,4
2022_08_06_12_30_24,4
2022_08_06_12_40_19,3
2022_08_06_12_50_19,3
2022_08_06_13_00_19,3
2022_08_06_13_10_19,3
2022_08_06_13_20_19,3
2022_08_06_13_30_19,3
2022_08_06_13_40_19,3
2022_08_06_13_50_20,4
2022_08_06_14_00_19,4
2022_08_06_14_10_19,1
2022_08_06_14_20_19,1
2022_08_06_14_30_19,1
2022_08_06_14_40_19,1
2022_08_06_14_50_19,1
2022_08_06_15_00_19,1
2022_08_06_15_10_20,1
2022_08_06_15_20_19,1
2022_08_06_15_30_19,1
2022_08_06_15_40_19,1
2022_08_06_15_50_19,1
2022_08_06_16_00_19,1
2022_08_06_16_10_19,1
2022_08_06_16_20_19,1
2022_08_06_16_30_19,1
2022_08_06_16_40_19,5
2022_08_06_16_50_19,3
2022_08_06_17_00_20,3
2022_08_06_17_10_19,0
2022_08_06_17_20_19,0
2022_08_06_17_30_19,0
2022_08_06_17_40_19,0
2022_08_06_17_50_19,0
2022_08_06_18_00_20,0
2022_08_06_18_10_19,0
2022_08_06_18_20_19,0
2022_08_06_18_30_19,0
2022_08_06_18_40_19,0
2022_08_06_18_50_19,0
2022_08_06_19_00_19,0
2022_08_06_19_10_19,0
2022_08_06_19_20_19,0
2022_08_06_19_30_19,0
2022_08_06_19_40_19,0
2022_08_06_19_50_19,0
2022_08_06_20_00_19,0
2022_08_06_20_10_19,0
2022_08_06_20_20_19,3
2022_08_06_20_30_19,4
2022_08_06_20_40_19,1
2022_08_06_20_50_19,4
2022_08_06_21_00_19,4
2022_08_06_21_10_19,1
2022_08_06_21_20_19,1
2022_08_06_21_30_19,1
2022_08_06_21_40_19,1
2022_08_06_21_50_19,1
2022_08_06_22_00_19,1
2022_08_06_22_10_19,1
2022_08_06_22_20_19,1
2022_08_06_22_30_19,1
2022_08_06_22_40_19,1
2022_08_06_22_50_19,1
2022_08_06_23_00_19,1
2022_08_06_23_10_19,1
2022_08_06_23_20_19,1
2022_08_06_23_30_19,1
2022_08_06_23_40_19,1
2022_08_06_23_50_19,1
2022_08_07_00_00_19,1
2022_08_07_00_10_19,1
2022_08_07_00_20_19,1
2022_08_07_00_30_19,1
2022_08_07_00_40_19,1
2022_08_07_00_50_19,1
2022_08_07_01_00_19,1
2022_08_07_01_10_19,4
2022_08_07_01_20_19,1
2022_08_07_01_30_20,0
2022_08_07_01_40_19,0
2022_08_07_01_50_20,0
2022_08_07_02_00_19,0
2022_08_07_02_10_19,0
2022_08_07_02_20_19,0
2022_08_07_02_30_19,0
2022_08_07_02_40_19,0
2022_08_07_02_50_20,3
2022_08_07_03_00_19,4
2022_08_07_03_10_19,5
2022_08_07_03_20_19,3
2022_08_07_03_30_20,3
2022_08_07_03_40_20,3
2022_08_07_03_50_19,3
2022_08_07_04_00_20,3
2022_08_07_04_10_20,5
2022_08_07_04_20_19,4
2022_08_07_04_30_19,4
2022_08_07_04_40_19,4
2022_08_07_04_50_20,4
2022_08_07_05_00_19,4
2022_08_07_05_10_20,4
2022_08_07_05_20_19,4
2022_08_07_05_30_19,4
2022_08_07_05_40_19,4
2022_08_07_05_50_20,4
2022_08_07_06_00_19,4
2022_08_07_06_10_19,4
2022_08_07_06_20_19,4
2022_08_07_06_30_19,4
2022_08_07_06_40_19,5
2022_08_07_06_50_19,5
2022_08_07_07_00_19,5
2022_08_07_07_10_19,4
2022_08_07_07_20_19,4
2022_08_07_07_30_20,4
2022_08_07_07_40_19,4
2022_08_07_07_50_20,4
2022_08_07_08_00_20,4
2022_08_07_08_10_19,4
2022_08_07_08_20_19,5
2022_08_07_08_30_20,3
2022_08_07_08_40_19,3
2022_08_07_08_50_20,4
2022_08_07_09_00_19,4
2022_08_07_09_10_19,5
2022_08_07_09_20_19,3
2022_08_07_09_30_19,3
2022_08_07_09_40_19,5
2022_08_07_09_50_19,5
2022_08_07_10_00_19,5
2022_08_07_10_10_19,5
2022_08_07_10_20_20,3
2022_08_07_10_30_19,3
2022_08_07_10_40_20,5
2022_08_07_10_50_19,2
2022_08_07_11_00_19,3
2022_08_07_11_10_19,3
2022_08_07_11_20_19,3
2022_08_07_11_30_20,3
2022_08_07_11_40_19,3
2022_08_07_11_50_20,5
2022_08_07_12_00_19,4
2022_08_07_12_10_19,4
2022_08_07_12_20_19,4
2022_08_07_12_30_19,4
2022_08_07_12_40_19,4
2022_08_07_12_50_19,2
2022_08_07_13_00_19,5
2022_08_07_13_10_19,3
2022_08_07_13_20_20,3
2022_08_07_13_30_20,0
2022_08_07_13_40_19,3
2022_08_07_13_50_19,3
2022_08_07_14_00_19,3
2022_08_07_14_10_19,0
2022_08_07_14_20_19,0
2022_08_07_14_30_19,0
2022_08_07_14_40_19,0
2022_08_07_14_50_19,0
2022_08_07_15_00_20,5
2022_08_07_15_10_19,4
2022_08_07_15_20_19,4
2022_08_07_15_30_20,4
2022_08_07_15_40_19,3
2022_08_07_15_50_19,3
2022_08_07_16_00_19,3
2022_08_07_16_10_19,0
2022_08_07_16_20_19,0
2022_08_07_16_30_19,0
2022_08_07_16_40_19,0
2022_08_07_16_50_19,0
2022_08_07_17_00_19,0
2022_08_07_17_10_19,0
2022_08_07_17_20_19,0
2022_08_07_17_30_19,0
2022_08_07_17_40_19,0
2022_08_07_17_50_19,0
2022_08_07_18_00_19,0
2022_08_07_18_10_19,0
2022_08_07_18_20_19,0
2022_08_07_18_30_19,0
2022_08_07_18_40_19,3
2022_08_07_18_50_19,3
2022_08_07_19_00_19,0
2022_08_07_19_10_19,0
2022_08_07_19_20_19,0
2022_08_07_19_30_19,0
2022_08_07_19_40_19,0
2022_08_07_19_50_19,0
2022_08_07_20_00_19,0
2022_08_07_20_10_19,0
2022_08_07_20_20_19,0
2022_08_07_20_30_19,0
2022_08_07_20_40_19,0
2022_08_07_20_50_19,0
2022_08_07_21_00_19,0
2022_08_07_21_10_19,5
2022_08_07_21_20_19,4
2022_08_07_21_30_19,4
2022_08_07_21_40_19,4
2022_08_07_21_50_19,4
2022_08_07_22_00_19,1
2022_08_07_22_10_19,1
2022_08_07_22_20_19,1
2022_08_07_22_30_19,1
2022_08_07_22_40_19,1
2022_08_07_22_50_19,1
2022_08_07_23_00_19,1
2022_08_07_23_10_19,1
2022_08_07_23_20_19,1
2022_08_07_23_30_19,1
2022_08_07_23_40_19,1
2022_08_07_23_50_19,1
2022_08_08_00_00_19,1
2022_08_08_00_10_19,1
2022_08_08_00_20_19,1
2022_08_08_00_30_19,1
2022_08_08_00_40_19,1
2022_08_08_00_50_19,1
2022_08_08_01_00_19,1
2022_08_08_01_10_19,1
2022_08_08_01_20_19,1
2022_08_08_01_30_19,1
2022_08_08_01_40_19,1
2022_08_08_01_50_19,4
2022_08_08_02_00_19,4
2022_08_08_02_10_19,1
2022_08_08_02_20_19,1
2022_08_08_02_30_19,1
2022_08_08_02_40_19,1
2022_08_08_02_50_19,1
2022_08_08_03_00_19,4
2022_08_08_03_10_19,0
2022_08_08_03_20_19,0
2022_08_08_03_30_19,0
2022_08_08_03_40_19,0
2022_08_08_03_50_19,0
2022_08_08_04_00_19,2
2022_08_08_04_10_19,4
2022_08_08_04_20_19,4
2022_08_08_04_30_19,4
2022_08_08_04_40_19,4
2022_08_08_04_50_19,4
2022_08_08_05_00_19,4
2022_08_08_05_10_19,3
2022_08_08_05_20_19,3
2022_08_08_05_30_19,3
2022_08_08_05_40_19,3
2022_08_08_05_50_19,3
2022_08_08_06_00_19,3
2022_08_08_06_10_19,4
2022_08_08_06_20_19,4
2022_08_08_06_30_19,4
2022_08_08_06_40_19,4
2022_08_08_06_50_19,3
2022_08_08_07_00_19,3
2022_08_08_07_10_19,3
2022_08_08_07_20_19,3
2022_08_08_07_30_19,3
2022_08_08_07_40_19,5
2022_08_08_07_50_19,2
2022_08_08_08_00_19,4
2022_08_08_08_10_19,4
2022_08_08_08_20_19,5
2022_08_08_08_30_19,5
2022_08_08_08_40_19,5
2022_08_08_08_50_20,3
2022_08_08_09_00_19,5
2022_08_08_09_10_19,5
2022_08_08_09_20_19,3
2022_08_08_09_30_19,3
2022_08_08_09_40_19,5
2022_08_08_09_50_19,4
2022_08_08_10_00_19,4
2022_08_08_10_10_19,5
2022_08_08_10_20_19,4
2022_08_08_10_30_19,4
2022_08_08_10_40_19,4
2022_08_08_10_50_19,4
2022_08_08_11_00_19,3
2022_08_08_11_10_19,3
2022_08_08_11_20_19,3
2022_08_08_11_30_19,3
2022_08_08_11_40_19,3
2022_08_08_11_50_19,3
2022_08_08_12_00_19,4
2022_08_08_12_10_19,4
2022_08_08_12_20_19,4
2022_08_08_12_30_19,4
2022_08_08_12_40_19,2
2022_08_08_12_50_19,4
2022_08_08_13_00_19,2
2022_08_08_13_10_19,5
2022_08_08_13_20_20,5
2022_08_08_13_30_19,3
2022_08_08_13_40_19,3
2022_08_08_13_50_19,3
2022_08_08_14_00_19,3
2022_08_08_14_10_19,3
2022_08_08_14_20_19,2
2022_08_08_14_30_19,3
2022_08_08_14_40_19,4
2022_08_08_14_50_19,4
2022_08_08_15_00_19,1
2022_08_08_15_10_19,2
2022_08_08_15_20_19,3
2022_08_08_15_30_19,3
2022_08_08_15_40_19,0
2022_08_08_15_50_19,0
2022_08_08_16_00_19,0
2022_08_08_16_10_19,0
2022_08_08_16_20_19,0
2022_08_08_16_30_19,0
2022_08_08_16_40_19,0
2022_08_08_16_50_19,0
2022_08_08_17_00_19,0
2022_08_08_17_10_19,0
2022_08_08_17_20_19,0
2022_08_08_17_30_19,0
2022_08_08_17_40_19,0
2022_08_08_17_50_19,0
2022_08_08_18_00_19,0
2022_08_08_18_10_19,5
2022_08_08_18_20_19,1
2022_08_08_18_30_19,1
2022_08_08_18_40_19,1
2022_08_08_18_50_19,1
2022_08_08_19_00_19,1
2022_08_08_19_10_19,1
2022_08_08_19_20_19,5
2022_08_08_19_30_19,0
2022_08_08_19_40_19,0
2022_08_08_19_50_19,0
2022_08_08_20_00_19,0
2022_08_08_20_10_19,0
2022_08_08_20_20_19,0
2022_08_08_20_30_19,0
2022_08_08_20_40_19,0
2022_08_08_20_50_19,0
2022_08_08_21_00_19,4
2022_08_08_21_10_19,4
2022_08_08_21_20_19,3
2022_08_08_21_30_19,0
2022_08_08_21_40_19,0
2022_08_08_21_50_19,0
2022_08_08_22_00_19,3
2022_08_08_22_10_19,0
2022_08_08_22_20_19,0
2022_08_08_22_30_19,0
2022_08_08_22_40_19,0
2022_08_08_22_50_19,0
2022_08_08_23_00_19,0
2022_08_08_23_10_19,0
2022_08_08_23_20_20,0
2022_08_08_23_30_19,0
2022_08_08_23_40_19,0
2022_08_08_23_50_19,0
2022_08_09_00_00_20,0
2022_08_09_00_10_19,0
2022_08_09_00_20_19,1
2022_08_09_00_30_19,1
2022_08_09_00_40_19,1
2022_08_09_00_50_19,1
2022_08_09_01_00_19,1
2022_08_09_01_10_19,1
2022_08_09_01_20_19,1
2022_08_09_01_30_19,1
2022_08_09_01_40_19,1
2022_08_09_01_50_19,1
2022_08_09_02_00_20,1
2022_08_09_02_10_19,4
2022_08_09_02_20_19,1
2022_08_09_02_30_19,1
2022_08_09_02_40_19,1
2022_08_09_02_50_19,1
2022_08_09_03_00_19,5
2022_08_09_03_10_18,3
2022_08_09_03_20_19,5
2022_08_09_03_30_19,4
2022_08_09_03_40_19,4
2022_08_09_03_50_19,4
2022_08_09_04_00_19,4
2022_08_09_04_10_19,4
2022_08_09_04_20_19,4
2022_08_09_04_30_19,5
2022_08_09_04_40_19,4
2022_08_09_04_50_19,4
2022_08_09_05_00_19,4
2022_08_09_05_10_19,4
2022_08_09_05_20_19,2
2022_08_09_05_30_19,4
2022_08_09_05_40_19,4
2022_08_09_05_50_19,4
2022_08_09_06_00_19,4
2022_08_09_06_10_19,4
2022_08_09_06_20_19,4
2022_08_09_06_30_19,4
2022_08_09_06_40_19,5
2022_08_09_06_50_19,4
2022_08_09_07_00_19,4
2022_08_09_07_10_19,4
2022_08_09_07_20_19,4
2022_08_09_07_30_19,4
2022_08_09_07_40_19,4
2022_08_09_07_50_19,5
2022_08_09_08_00_19,3
2022_08_09_08_10_18,5
2022_08_09_08_20_19,5
2022_08_09_08_30_19,5
2022_08_09_08_40_19,5
2022_08_09_08_50_19,5
2022_08_09_09_00_19,5
2022_08_09_09_10_19,5
2022_08_09_09_20_19,4
2022_08_09_09_30_19,5
2022_08_09_09_40_19,4
2022_08_09_09_50_19,4
2022_08_09_10_00_19,4
2022_08_09_10_10_19,4
2022_08_09_10_20_19,4
2022_08_09_10_30_19,4
2022_08_09_10_40_19,4
2022_08_09_10_50_19,5
2022_08_09_11_00_19,3
2022_08_09_11_10_19,3
2022_08_09_11_20_19,3
2022_08_09_11_30_20,3
2022_08_09_11_40_19,3
2022_08_09_11_50_19,5
2022_08_09_12_00_19,5
2022_08_09_12_10_19,5
2022_08_09_12_20_19,3
2022_08_09_12_30_19,3
2022_08_09_12_40_19,3
2022_08_09_12_50_19,2
2022_08_09_13_00_19,3
2022_08_09_13_10_19,5
2022_08_09_13_20_19,4
2022_08_09_13_30_19,4
2022_08_09_13_40_19,4
2022_08_09_13_50_19,5
2022_08_09_14_00_19,3
2022_08_09_14_10_19,2
2022_08_09_14_20_19,3
2022_08_09_14_30_19,3
2022_08_09_14_40_19,2
2022_08_09_14_50_19,4
2022_08_09_15_00_19,4
2022_08_09_15_10_19,1
2022_08_09_15_20_19,4
2022_08_09_15_30_19,3
2022_08_09_15_40_19,0
2022_08_09_15_50_19,0
2022_08_09_16_00_19,0
2022_08_09_16_10_19,0
2022_08_09_16_20_19,0
2022_08_09_16_30_19,0
2022_08_09_16_40_19,0
2022_08_09_16_50_19,2
2022_08_09_17_00_19,5
2022_08_09_17_10_19,1
2022_08_09_17_20_19,1
2022_08_09_17_30_19,1
2022_08_09_17_40_19,1
2022_08_09_17_50_19,1
2022_08_09_18_00_19,1
2022_08_09_18_10_19,0
2022_08_09_18_20_19,0
2022_08_09_18_30_19,0
2022_08_09_18_40_19,0
2022_08_09_18_50_19,0
2022_08_09_19_00_19,0
2022_08_09_19_10_19,0
2022_08_09_19_20_19,0
2022_08_09_19_30_19,0
2022_08_09_19_40_19,0
2022_08_09_19_50_19,3
2022_08_09_20_00_19,5
2022_08_09_20_10_19,4
2022_08_09_20_20_19,1
2022_08_09_20_30_19,2
2022_08_09_20_40_19,3
2022_08_09_20_50_19,0
2022_08_09_21_00_19,0
2022_08_09_21_10_19,0
2022_08_09_21_20_19,1
2022_08_09_21_30_19,1
2022_08_09_21_40_19,1
2022_08_09_21_50_19,1
2022_08_09_22_00_19,1
2022_08_09_22_10_19,1
2022_08_09_22_20_19,1
2022_08_09_22_30_19,1
2022_08_09_22_40_19,1
2022_08_09_22_50_19,1
2022_08_09_23_00_19,1
2022_08_09_23_10_19,1
2022_08_09_23_20_19,1
2022_08_09_23_30_19,1
2022_08_09_23_40_19,3
2022_08_09_23_50_19,3
2022_08_10_00_00_19,0
2022_08_10_00_10_19,0
2022_08_10_00_20_19,0
2022_08_10_00_30_19,0
2022_08_10_00_40_19,0
2022_08_10_00_50_19,0
2022_08_10_01_00_19,0
2022_08_10_01_10_19,0
2022_08_10_01_20_18,0
2022_08_10_01_30_19,0
2022_08_10_01_40_19,0
2022_08_10_01_50_19,0
2022_08_10_02_00_19,0
2022_08_10_02_10_19,0
2022_08_10_02_20_19,0
2022_08_10_02_30_19,0
2022_08_10_02_40_19,0
2022_08_10_02_50_19,0
2022_08_10_03_00_19,0
2022_08_10_03_10_19,0
2022_08_10_03_20_19,3
2022_08_10_03_30_19,3
2022_08_10_03_40_19,3
2022_08_10_03_50_19,3
2022_08_10_04_00_19,3
2022_08_10_04_10_19,3
2022_08_10_04_20_19,3
2022_08_10_04_30_19,3
2022_08_10_04_40_19,4
2022_08_10_04_50_19,4
2022_08_10_05_00_19,2
2022_08_10_05_10_19,4
2022_08_10_05_20_19,4
2022_08_10_05_30_19,4
2022_08_10_05_40_19,4
2022_08_10_05_50_19,4
2022_08_10_06_00_19,4
2022_08_10_06_10_19,4
2022_08_10_06_20_19,5
2022_08_10_06_30_19,5
2022_08_10_06_40_19,5
2022_08_10_06_50_19,3
2022_08_10_07_00_19,3
2022_08_10_07_10_19,3
2022_08_10_07_20_19,3
2022_08_10_07_30_19,3
2022_08_10_07_40_19,3
2022_08_10_07_50_19,3
2022_08_10_08_00_19,4
2022_08_10_08_10_19,2
2022_08_10_08_20_19,5
2022_08_10_08_30_19,5
2022_08_10_08_40_19,5
2022_08_10_08_50_19,5
2022_08_10_09_00_19,3
2022_08_10_09_10_19,5
2022_08_10_09_20_19,5
2022_08_10_09_30_20,3
2022_08_10_09_40_20,3
2022_08_10_09_50_19,3
2022_08_10_10_00_19,4
2022_08_10_10_10_19,4
2022_08_10_10_20_19,4
2022_08_10_10_30_19,3
2022_08_10_10_40_19,3
2022_08_10_10_50_19,3
2022_08_10_11_00_20,3
2022_08_10_11_10_19,3
2022_08_10_11_20_19,4
2022_08_10_11_30_19,4
2022_08_10_11_40_19,5
2022_08_10_11_50_19,3
2022_08_10_12_00_19,3
2022_08_10_12_10_19,3
2022_08_10_12_20_19,5
2022_08_10_12_30_19,4
2022_08_10_12_40_19,4
2022_08_10_12_50_19,4
2022_08_10_13_00_19,4
2022_08_10_13_10_19,4
2022_08_10_13_20_19,4
2022_08_10_13_30_19,4
2022_08_10_13_40_19,4
2022_08_10_13_50_19,5
2022_08_10_14_00_19,3
2022_08_10_14_10_19,3
2022_08_10_14_20_19,3
2022_08_10_14_30_19,2
2022_08_10_14_40_19,3
2022_08_10_14_50_19,3
2022_08_10_15_00_19,3
2022_08_10_15_10_19,0
2022_08_10_15_20_19,0
2022_08_10_15_30_19,0
2022_08_10_15_40_19,0
2022_08_10_15_50_19,0
2022_08_10_16_00_19,0
2022_08_10_16_10_19,0
2022_08_10_16_20_19,0
2022_08_10_16_30_19,0
2022_08_10_16_40_19,0
2022_08_10_16_50_19,0
2022_08_10_17_00_19,0
2022_08_10_17_10_19,0
2022_08_10_17_20_19,0
2022_08_10_17_30_19,3
2022_08_10_17_40_20,4
2022_08_10_17_50_19,5
2022_08_10_18_00_19,4
2022_08_10_18_10_19,5
2022_08_10_18_20_19,4
2022_08_10_18_30_19,4
2022_08_10_18_40_20,1
2022_08_10_18_50_19,4
2022_08_10_19_00_19,4
2022_08_10_19_10_19,1
2022_08_10_19_20_19,1
2022_08_10_19_30_19,1
2022_08_10_19_40_19,1
2022_08_10_19_50_19,4
2022_08_10_20_00_19,4
2022_08_10_20_10_19,4
2022_08_10_20_20_19,1
2022_08_10_20_30_19,1
2022_08_10_20_40_19,1
2022_08_10_20_50_19,1
2022_08_10_21_00_19,5
2022_08_10_21_10_19,0
2022_08_10_21_20_19,5
2022_08_10_21_30_19,5
2022_08_10_21_40_19,3
2022_08_10_21_50_19,5
2022_08_10_22_00_19,3
2022_08_10_22_10_19,3
2022_08_10_22_20_19,0
2022_08_10_22_30_19,0
2022_08_10_22_40_19,0
2022_08_10_22_50_18,0
2022_08_10_23_00_19,0
2022_08_10_23_10_19,0
2022_08_10_23_20_19,0
2022_08_10_23_30_19,0
2022_08_10_23_40_19,4
2022_08_10_23_50_19,4
2022_08_11_00_00_19,4
2022_08_11_00_10_19,4
2022_08_11_00_20_19,4
2022_08_11_00_30_19,1
2022_08_11_00_40_19,1
2022_08_11_00_50_19,1
2022_08_11_01_00_19,1
2022_08_11_01_10_19,1
2022_08_11_01_20_19,1
2022_08_11_01_30_19,1
2022_08_11_01_40_19,1
2022_08_11_01_50_19,1
2022_08_11_02_00_19,1
2022_08_11_02_10_19,1
2022_08_11_02_20_19,1
2022_08_11_02_30_19,1
2022_08_11_02_40_19,1
2022_08_11_02_50_19,1
2022_08_11_03_00_19,1
2022_08_11_03_10_19,1
2022_08_11_03_20_19,4
2022_08_11_03_30_19,4
2022_08_11_03_40_19,1
2022_08_11_03_50_19,1
2022_08_11_04_00_19,1
2022_08_11_04_10_19,5
2022_08_11_04_20_19,3
2022_08_11_04_30_19,3
2022_08_11_04_40_19,3
2022_08_11_04_50_19,3
2022_08_11_05_00_19,3
2022_08_11_05_10_19,3
2022_08_11_05_20_19,3
2022_08_11_05_30_19,3
2022_08_11_05_40_19,3
2022_08_11_05_50_19,3
2022_08_11_06_00_19,3
2022_08_11_06_10_19,3
2022_08_11_06_20_19,3
2022_08_11_06_30_19,3
2022_08_11_06_40_19,3
2022_08_11_06_50_19,3
2022_08_11_07_00_19,3
2022_08_11_07_10_19,4
2022_08_11_07_20_19,4
2022_08_11_07_30_20,5
2022_08_11_07_40_19,5
2022_08_11_07_50_19,4
2022_08_11_08_00_18,5
2022_08_11_08_10_19,4
2022_08_11_08_20_19,4
2022_08_11_08_30_19,5
2022_08_11_08_40_19,5
2022_08_11_08_50_19,5
2022_08_11_09_00_19,5
2022_08_11_09_10_19,3
2022_08_11_09_20_19,5
2022_08_11_09_30_19,3
2022_08_11_09_40_19,3
2022_08_11_09_50_19,3
2022_08_11_10_00_19,5
2022_08_11_10_10_19,3
2022_08_11_10_20_19,3
2022_08_11_10_30_20,3
2022_08_11_10_40_19,3
2022_08_11_10_50_19,3
2022_08_11_11_00_19,3
2022_08_11_11_10_19,3
2022_08_11_11_20_19,3
2022_08_11_11_30_19,5
2022_08_11_11_40_19,4
2022_08_11_11_50_20,4
2022_08_11_12_00_19,4
2022_08_11_12_10_19,4
2022_08_11_12_20_19,4
2022_08_11_12_30_19,4
2022_08_11_12_40_19,3
2022_08_11_12_50_20,3
2022_08_11_13_00_19,3
2022_08_11_13_10_19,3
2022_08_11_13_20_20,3
2022_08_11_13_30_19,5
2022_08_11_13_40_19,4
2022_08_11_13_50_19,4
2022_08_11_14_00_19,3
2022_08_11_14_10_19,3
2022_08_11_14_20_19,3
2022_08_11_14_30_19,3
2022_08_11_14_40_19,3
2022_08_11_14_50_19,5
2022_08_11_15_00_19,4
2022_08_11_15_10_19,4
2022_08_11_15_20_19,2
2022_08_11_15_30_19,5
2022_08_11_15_40_19,4
2022_08_11_15_50_19,4
2022_08_11_16_00_19,4
2022_08_11_16_10_19,1
2022_08_11_16_20_19,1
2022_08_11_16_30_19,4
2022_08_11_16_40_19,1
2022_08_11_16_50_20,1
2022_08_11_17_00_19,1
2022_08_11_17_10_19,5
2022_08_11_17_20_20,3
2022_08_11_17_30_19,3
2022_08_11_17_40_19,0
2022_08_11_17_50_19,0
2022_08_11_18_00_19,0
2022_08_11_18_10_19,0
2022_08_11_18_20_19,0
2022_08_11_18_30_19,0
2022_08_11_18_40_19,0
2022_08_11_18_50_19,0
2022_08_11_19_00_19,0
2022_08_11_19_10_19,0
2022_08_11_19_20_19,0
2022_08_11_19_30_19,0
2022_08_11_19_40_19,0
2022_08_11_19_50_19,0
2022_08_11_20_00_19,0
2022_08_11_20_10_19,4
2022_08_11_20_20_19,4
2022_08_11_20_30_19,1
2022_08_11_20_40_19,5
2022_08_11_20_50_19,0
2022_08_11_21_00_19,0
2022_08_11_21_10_19,0
2022_08_11_21_20_19,0
2022_08_11_21_30_19,0
2022_08_11_21_40_19,0
2022_08_11_21_50_19,0
2022_08_11_22_00_18,0
2022_08_11_22_10_19,0
2022_08_11_22_20_19,0
2022_08_11_22_30_19,3
2022_08_11_22_40_19,0
2022_08_11_22_50_19,0
2022_08_11_23_00_19,5
2022_08_11_23_10_18,1
2022_08_11_23_20_19,5
2022_08_11_23_30_19,0
2022_08_11_23_40_19,0
2022_08_11_23_50_19,0
2022_08_12_00_00_19,0
2022_08_12_00_10_18,0
2022_08_12_00_20_19,3
2022_08_12_00_30_19,0
2022_08_12_00_40_19,0
2022_08_12_00_50_19,0
2022_08_12_01_00_19,0
2022_08_12_01_10_19,0
2022_08_12_01_20_19,0
2022_08_12_01_30_19,0
2022_08_12_01_40_19,0
2022_08_12_01_50_19,0
2022_08_12_02_00_19,0
2022_08_12_02_10_19,0
2022_08_12_02_20_19,0
2022_08_12_02_30_19,0
2022_08_12_02_40_19,3
2022_08_12_02_50_19,3
2022_08_12_03_00_19,4
2022_08_12_03_10_19,1
2022_08_12_03_20_19,1
2022_08_12_03_30_19,1
2022_08_12_03_40_19,1
2022_08_12_03_50_19,1
2022_08_12_04_00_19,4
2022_08_12_04_10_19,4
2022_08_12_04_20_19,4
2022_08_12_04_30_19,4
2022_08_12_04_40_19,4
2022_08_12_04_50_19,4
2022_08_12_05_00_19,4
2022_08_12_05_10_19,4
2022_08_12_05_20_19,5
2022_08_12_05_30_19,3
2022_08_12_05_40_19,3
2022_08_12_05_50_19,3
